tweet_id,airline_sentiment,text
568112409841238016,negative,"@usairways That is appreciated.  However, the system tells you call back Late Flightr then ends the call.  No need to reply, thanks."
568112232208293889,negative,@USAirways why would you board ppl on a plane b4 its their turn to de-ice? Why would you have ppl then wait through the hour long process?
568112076549451776,negative,@USAirways I tried that before using Twitter. Also gave me no helpful information. Thank you anyway
568111402084401152,negative,"@usairways I am sure you are sincere in your apology, its disappointing from a customer perspective when you want loyal customers #options"
568111178708336640,negative,@USAirways Yeah I know that...but now I'll have to spend almost 500 dollars more on my ticket since the price has gone up over the week
568111010856480768,negative,@USAirways yeah either by refunding my money or 2 free round trips to compensate for all the trouble we were put through.
568110197966643201,negative,"@USAirways 
Are you an incompetent airline every day, or just days that end in 'y'?"
568108522313015296,negative,@USAirways There isn't a ticket number...the transaction is still pending.
568107310117212161,negative,"@USAirways do families no longer get early boarding with young kids?  American, your new parent, gives it to us..."
568106916897034241,negative,@USAirways not patient - originally 11:51 and now 4:41.
568106783241211904,negative,@USAirways your agent did not say
568106054283882496,negative,"@USAirways no, they could be at Laguardia, JFK or Charlotte. I have no idea where they are now tho"
568105570215055360,negative,@USAirways they said because there was no meal on my flight they would not - what airline serves food anymore? Update in policy?
568105051622756352,negative,"@USAirways It is the 2nd person when I called again to ask, could not catch her name, rejected the request"
568104985935753216,negative,@USAirways must be nice to take your customer service phone off the hook! #fendforyourself
568104744025268224,negative,"@USAirways that link is broken. But if it's the online baggage locator, I already tried it and it gave me no useful information."
568104590387884032,negative,"@USAirways Spoke on the phone 3 or 4 times, but no resolution. I'm still waiting to get my money back but now prices are jacked up"
568103967185444866,positive,@USAirways thanks for reaching out to me.  My Gold Div no. 2k424j0. My Flights were changed under Confirmation # DNX58V.
568102228587884545,negative,@USAirways stranded in Philly- #Starving and can't get a meal voucher even though your plane had mechanical issue /  next flight in 10 hrs
568100935769006080,negative,@USAirways On hold for an hour...connected to the wrong department by your automated system...transferred and now another 45 min &amp; counting
568100712309256192,positive,@USAirways yes and our flight attendant (who is wonderful btw) secured the tray table so it's not flailing about. http://t.co/JhXWMuTx4G
568100371794665472,negative,@USAirways link doesn't work and I've tried tracking my bag several times. Still doesn't clarify where it is.
568095863731433473,positive,@USAirways thanks for seating me next to 2 hot athletes. This flight is significantly better now!
568094172508336128,positive,@USAirways Thank you!!! On our way to get her bag now - thanks to having that number 😊
568089253424594944,neutral,@USAirways how do you give stand by seats to ticketed passengers who you know have a connecting flight ?
568088650430468096,negative,@USAirways Would you guys please send service agents to gate B15 in Philly?  All the people missed there connections and there's only 2.
568088090620919808,negative,Spend 1 HOUR on hold with @USAirways .
568087789004300288,negative,@USAirways why would a flight arrive Late Flight or leave when 60% of your passengers have  a connection?
568087284483928064,negative,@USAirways  last 2 times I checked a bags they were severally damaged.   No one answers the baggage call line for status?  #chairmanlove
568084495078785024,negative,@USAirways this is crazy. Haven't spoken to a human yet. There has to be a better way. http://t.co/mEOAlCIPdD
568084209656573952,neutral,@usairways can I get assistance on flight #611? Plane just landed from HPN and I have a connection to ATL.
568083251866152960,negative,"@USAirways you got me home 30 hours after you were supposed to... I was living in an airport, you offered no monetary assistance!"
568083224146149376,negative,@USAirways I've been trying for DAYS!  And I don't get hung up on until after I get through all the prompts.  What am I to do??
568081558625759233,negative,@USAirways Why not have an option for a call back? I'm just sitting here burning through my minutes waiting for an error to be fixed.
568081401053974528,negative,@USAirways 2 days and 2 hours on hold the other day. Charge me double for flights and can't even fix it. Worst service I've ever had
568080349286301697,negative,@USAirways I've been trying to call you for days and every time the system is overloaded and disconnects. Really?  A global company?  Help!
568080078875324416,negative,"@USAirways Also, we are in family crisis &amp; you charge full price for all these flights, PLUS $200 2 change flights, even for emergencies."
568079676612087808,negative,@USAirways where's my apology?
568079633998086144,negative,@USAirways Thank you. But it is sad that she couldn't talk 2 a REAL person &amp; kept getting disconnected by an automated msg.
568079446592385025,negative,"@USAirways flight today showing on time online, not able to check in. Called &amp; told was Cancelled Flightled, put on hold over an hr ago. Help?"
568079024943194112,negative,"@USAirways new tag line ""but we got you there alive!"""
568078627687890946,negative,@USAirways 2 days in a row I call and still can't get anyone on the phone. Do you actually have any employees?
568077746481586176,neutral,"@USAirways announced that people going to FL via Charlotte would have to go to a different plane &amp; gate, but it was a 'direct flight' #logic"
568077686507229184,neutral,@USAirways just realized my @AmericanAir advantage number wasn't used for my flight.  How do I get my ff miles?
568077470085341184,negative,@USAirways Does your company see passengers as customers or just $$$?
568077090656002048,negative,@USAirways Is there a way to have someone contact me when you have an agent available? Need help Flight Booking Problems an award flight.
568076483664568320,negative,@USAirways flight is delayed 5 hours. No reason given. Sure love flying with your airline. #whatajoke
568075934609346560,negative,"@USAirways So we got her home, now we just need her bag. Is there a direct desk number for Savannah?"
568075902493593600,negative,@USAirways I hope so. Last I spoke to the baggage team... they weren't sure what city my bag was in.
568074163270905856,positive,"@USAirways Thank you, busy times."
568073860911927296,negative,"@USAirways My flight was delayed and rerouted, and not so much as a ""sorry for your inconvenience"" from the check-in agent? #notimpressed"
568073698877554689,negative,"@USAirways @AmericanAir 90 min delay thanks to ""maintenance issues"". Thanks for wasting a day."
568073191068794880,negative,"@USAirways 
Not one to complain much but really 1 hour 15minutes and still nothing. Agents or Agent ⤵ http://t.co/Q5SB0DaVuy"
568072770103308288,positive,@USAirways thanks :)
568070522908442625,negative,@USAirways thanks for crappy hotel with no food and a taxi bill followed by being on standby for your Cancelled Flightlation. #USAirways
568070439945306112,neutral,"@USAirways through, can you confirm that I haven't been charged?"
568070386627305472,negative,"@USAirways Hey! I booked a flight (Isabelle Gramp, Boston to LAX), and it said that it charged my credit card but the transaction didn't go"
568069549591035904,positive,"@USAirways YOU ARE AMAZING!!! FOLLOW ME BACK, PLEASE!!!🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏"
568069363280035840,negative,"@USAirways I've been on hold with your Divident Miles service desk for 45 minutes, and that's after being hung up on the first time."
568066292114001921,negative,@USAirways is useless airways. Day 2 trying to get home on standby as a result of their Cancelled Flightlation. #USAirways
568064972086906880,negative,"@USAirways 
This is how vacations get Cancelled Flightled been on hold ⤵for 40+ minutes still havent talked to anyone. #failure http://t.co/ef4P0HISHb"
568064947214782464,negative,@USAirways for a response in 3-4 days? No thanks
568064178478571520,negative,@USAirways will never travel with you again. This is insanity. storms are inevitable but making us hold to just add a lap child #badservice
568064027437301760,negative,@USAirways any word on flight 1748 getting out of DFW in the near future? Stuck on plane at gate for over an hour
568063386321158145,positive,@USAirways thanks so much!
568063225859739648,neutral,@USAirways I recently moved and got a new license and when I booked my flight months ago I used my old license do I need to change that?
568063182230724608,neutral,"@USAirways No, this is a systemic problem. Mail comes from 153.69.214.203 but USAirways SPF record disallows it. DM me for more detail"
568063122755485696,negative,@USAirways little help to us! My husband has been on hold for an hour for something that take 5 minutes to complete.
568062007108190210,neutral,@USAirways I recently moved and got a new license and when I booked my flight a months ago I used my old license do I need to change that?
568061470933540864,negative,@USAirways we might need a plane to get somewhere but just remember that you aren't the only choice #makeovertime#customerserviceplease
568061283200839681,negative,@USAirways still can't get through and travel in 2 days. #ridiculous #donthavehighhopes
568061166871846912,negative,@USAirways has an SPF record error that is causing e-mail from noreply@usairwaysmobile.com to go to spam filters. DNS admin needs to fix!
568059390135304193,positive,@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏
568058820376854528,negative,@USAirways so the seat next to me (19B) on flight 1943 to Seattle has a tray table that is falling off... http://t.co/HAJ5lKqjW4
568057241435303936,negative,",@USAirways 2nd time this occurred in 3 weeks. I'm not patient. I have no choice.  #Antitrust issue"
568057232392380416,negative,@USAirways my vacation budget was blown bc of the lack of communication from USAirways. I will never use them again or refer anyone!
568055678201438208,negative,@USAirways Credit to my bank account for the two days of work that I've missed because of these Cancelled Flightlations.
568055631065653250,negative,@USAirways I don't need to rebook I need to know the policy
568055537952284672,negative,"@USAirways No reFlight Booking Problems necessary. I can't afford to deal this kind of unprofessionalism again. I would, however, like some type of credit."
568053919575875584,neutral,@USAirways what are the odds you can get me on a flight with delta so I can actually get to Orlando today?? #2daysLate Flight
568053728944791552,negative,@USAirways we're all standing here and no one is saying anything. I'll most likely be missing my flight to BWI AGAIN. http://t.co/JhaU4K48yv
568053507179163648,neutral,@USAirways How long does it take to receive ticket # from @AmericanAir for itin booked via http://t.co/79waJk7EyT on US flights?
568053414682361856,negative,@USAirways that is the most useless tweet I've ever seen out of you.
568053242426470401,negative,@USAirways this is got to be the worst service I've ever seen with an airline. 3 Cancelled Flightled flights. Rude employees. Currently flight delayed
568050773910622209,negative,@USAirways so you're going to make me wait that long on the phone line when you can help me? # that's part of the problem
568046797475553280,negative,@USAirways now over 2 hrs. Can't wait anymore. 2 hrs for nothing. Now what?? #frustrated #USAirways http://t.co/BuwjTVUWKM
568045111189372928,negative,@usairways I've called for 3 days and can't get thru. is there some secret method i can use that doesn't result in you hanging up on me?
568044626654806016,negative,@USAirways what is policy on changing flight to different dates once your flight has been delayed?
568040818059190273,neutral,@USAirways I just checked in online for tomorrow's flight - thought I should get auto upgrade? (Already got the email saying no seats)
568039715699609600,neutral,@USAirways last name Pordes
568039648964026368,neutral,@USAirways tell reservations to rebook me from 5080 to 5129
568039498015223808,negative,"@USAirways why aren't twitter and reservations connected? What do people want? Reservations, duh?!?!"
568037876761546753,positive,@USAirways still not in the air for deicing of plane. I'll miss connect but customer service was helpful.I'm hoping to catch the next flight
568036804542275584,neutral,@usairways Trying to go Nashville to London and just have no idea when would be a good time to fly out of Nashville right now. @AmericanAir
568035844088590336,negative,@usairways #usairways #unacceptable #holdtime REALLY?! http://t.co/UPp41AbxrQ
568034808598810625,negative,@USAirways what do I push to rebook with that 800 number
568034537411895296,negative,@USAirways tell the flight from clt to srq 5080 to wait!!!!!!
568033591973847040,negative,@USAirways @BohnJai they lost my bag @PHL baggage handlers broke open my bag and stole my camera
568032561462689793,neutral,"@USAirways if there are empty first class seats on my flight at check in, why wouldn't I be automatically upgraded?"
568032524749942784,negative,"@USAirways grades for this trip:

Flight timeliness: 👎✈️
Cancelled Flightations: 👎😬
Customer Service: 👎😡
Flight attendants: 😊👏"
568031706944540672,negative,"@USAirways Thanks means a lot after I was verbally cussed out, charged extra for a bag, &amp; then told "" I don't feel like dealing with it"" 😒"
568030511530172416,negative,@USAirways stuck in cae need reFlight Booking Problems for next flight possibly dm for more info
568029718173356033,negative,@USAirways Has the most useless &amp; Rude employees ever at Philadelphia airport never again will I fly with them ! 😤
568029682626650112,positive,@USAirways You all work hard at making sure things flow smoothly. Keeping positive.
568029222574407680,positive,@USAirways we are boarding now but have yet to depart.  Thanks for the response.
568027698452426752,positive,@USAirways I totally understand the weather. Just frustrated. Thanks!
568026425535516674,negative,"@USAirways tell them to get on that, please."
568024213753364480,negative,@USAirways @SDFAirport  I really needed to be back home yesterday and at work at 9am today. Been on plane and sitting for an hour #peeved
568022599843893248,negative,@USAirways gate agents are now working with everyone to resolve connecting flight issues which is my concern
568022411783888896,negative,@USAirways 5534. That's the flight I was placed on after original flight to Charlotte was Cancelled Flightled.  Now 5534 is on 1hr delay
568018287302447104,positive,@USAirways Thx to gate agt John Pascucci for finding us a flight from CLT to PVD after our original one was Cancelled Flightled http://t.co/YiwLhQhZgp
568016802191683586,negative,"@USAirways, 1st a reaccommodation, now a delayed flight for this one.  &amp; the Gate Agent still hasn't mumbled a word. Folks getting anxious."
568015003883859969,positive,@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏
568013199599120384,negative,@USAirways  please don't go to the check in process @AmericanAir uses at #MCO. It's an absolute disaster.
568010412798509056,negative,@USAirways how about a phone # to talk to a real person?
568008391773196288,negative,@USAirways over 4 weeks since you took our money and left us stranded 9 hours from home. Had to rent a car and you still have not helped us
568006455317667840,negative,@USAirways I gave up http://t.co/2eDgc6TbLs
568006084360863745,negative,@USAirways I've been on hold for one hour and four minutes for your reservations line. How can you possibly do business this way?
568004984937287680,negative,"@USAirways lack of communication with other offices, the customer, &amp; yall never update ur systems. U guys are 2 established 4 this mess"
568004004183203840,negative,@USAirways u guys get too much $$$ and too many customers  to be fucking up as badly as u do
568003851145461760,positive,"@USAirways @AmericanAir @SVLLINDIA provides you the best logistics experience for people all over India.
#Mumbai #Surat #NaviMumbai"
568002085888897025,negative,"@USAirways after last night in Charlotte NC I'm seriously debating never flying you again. 50 minute on the Tarmac, connection leaves."
567997512310767616,neutral,"@USAirways hi!  Could you protect me on US 445 just in case? Still on ground with no checked luggage, but still a chance I can make original"
567988647263252480,negative,@USAirways great but that still does not help me..
567979842882428928,negative,@USAirways @Forsyth_Factor hope for no weather delays no help to reroute and your on your own for lodging non stop is the way to go
567970771718578176,negative,@USAirways why didn't you reroute BOS to JAX via DCA through CLT instead forcing an overnight @DCA #passengersLose
567969619849265153,negative,"@USAirways I appreciate the hard work. Still, I gave up after &gt;hour. @dsearls"
567929116969684993,negative,"@USAirways my luggage was delayed. I'm looking for compensation, since, you know, you charged me for it then forgot it..."
567928302725263360,negative,@USAirways @AmericanAir stranded in cold Texas and getting sick because you overbooked the flight and gave my seat away. #gooutofbusiness
567926839630557184,negative,@USAirways Worst experience ever. Unable 2 help over phone and told at last min cabin crew unavailable for flight. Never again #USAirways
567925957090238464,negative,Thanks. “@USAirways: @fispahani Weather disruptions have caused some of our crew to run Late Flight. We're sorry for the delay to your flight.”
567923361256460288,negative,@USAirways 325 minute delay - this is absurd. Feel free to provide credits... http://t.co/e09keJ9bv1
567923103080275968,negative,@USAirways Fuck you
567921295473512448,negative,@USAirways not even on your dime and free tickets.  #worsttraveldayever
567919849088770048,negative,@USAirways disappointment? Making own arrangements for me &amp; my sleeping toddler with zero assistance from USAir is maddening.
567919531068391425,neutral,@USAirways thank you
567918161540046848,negative,@USAirways thanks. We did see an agent. Unhelpful. Some got vouchers others did not for unexplained reasons.
567916726668644352,negative,@USAirways 25 mins after the scheduled departure and still sitting in terminal. Communication would be lovely... http://t.co/pkAxUNYfn2
567915852260978688,negative,"@USAirways this day has been a disaster, rude employees, no help &amp; now no hotel. not flying with you again &amp; I fly ALOT! Dallas=raise=now!"
567910107163541504,negative,@usairways traveling with 2 year old. would appreciate you holding up your end of good business and hosting us in our unanticipated layover.
567909745211879424,negative,@usairways missed flight connection due to flight attendant delay. Yet no voucher on your part? #fail
567909106553483264,negative,@USAirways of course never again tho . Thanks for tweetin ur concern but not Doin anythin to fix what happened. I'll choose wiser next time
567908831545544706,negative,"@USAirways I absolutely knew you would try to blame weather to deny us vouchers in Phoenix. Totally false, was a crew issue."
567908764650774529,negative,@USAirways half an inch of snow in Charlotte #overwhelming
567908702088376320,neutral,@USAirways on the phone now. looks like global
567908391256875008,negative,"@USAirways Already filed a report personally at the airport, however they have no idea where it is even with a tracking number."
567908046619439104,negative,"@USAirways already called, no other options, flight is being reimbursed. Never again, you are unreliable for business travelers."
567906248852533248,negative,@USAirways your saving grace was our flight attendant Dallas who was amazing. wish he would transfer to Delta where I would see him again
567905855653421056,negative,"@USAirways that link leads to a website that won't open on a cell phone.  Good job, shocking that your airline is folding."
567905194563997696,negative,@USAirways My flight (US558) got Cancelled Flightled on 2/16 due to lack of flight crew.I was told that I'd be reimbursed for hotel. Who do I contact?
567905184040382464,negative,"@USAirways No need for apologies just an unfortunate situation . There is no up date, I've landed but was suppose to land at 5"
567904569679880192,negative,@USAirways ~45 minutes means no public transit home and an expensive cab. Promises doesn't make up for it
567904438834167809,negative,@USAirways my sister was supposed to leave at 10 am to go back to AL. She's only getting to NC now. Are you kidding me #NeverflyUSairways 👿
567903480993558528,negative,@USAirways she just did but really how drunk does someone have to be before you stop serving them
567898269961101313,positive,@USAirways YOU ARE THE BEST AIRWAYS!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏
567897883875217408,negative,"@USAirways 5 hr flight delay and a delay when we land . Is that even real life ? Get me off this plane , I wanna go home 👠👠👠 (3 heel clicks)"
567897643873148928,negative,"@USAirways flt 4439 is on the ground, but you don't have a gate for us at dca. Why is this happening?"
567897182545686528,positive,@USAirways Shout out to the red-headed gate agent for flt 3389 from DCA to CHS at 7:10 tonight. Didn't get her name but she was great!
567896872892899330,negative,@USAirways I'm sick of living in an airport!! #getittogether
567896040982069249,negative,"@USAirways Now, the JFK Baggage Office has actually run out of paper hotel vouchers. #thislinehasntmovedforanhour"
567894427244589056,positive,@USAirways Dude named Shaquille at the desk in Charlotte was incredibly professional and helpful vs. some crazy angry people tonight
567893710949588993,negative,@USAirways  really u gave 6 scotch on the rocks to an out of control drunk and would not let my sister change seats when he was grouping her
567892300551991296,positive,"@USAirways Awesome USAir, TYSVM &lt;3"
567889710129029121,positive,@USAirways Thank you!
567889613714522113,positive,@USAirways  that would be lovely! You have great people working in your organization.
567887623953457152,negative,@USAirways Only the JFK baggage office is open to help re-book all of us on Cancelled Flightled flight 3121 to DCA. Shameful.
567885719894642688,negative,@USAirways hey let flight 1874get to the gate  hours Late Flight and no fate with dozens of kids on board
567885057085566977,neutral,@USAirways me too. Me too.
567881731967229953,negative,@USAirways a flight update doesn't help when we are waiting 20+ min at our arrival waiting for a plane to leave our gate. Who can I write?😑
567881730490646528,positive,"@USAirways TYVM USAir, Happy Night@ &lt;3"
567881096647569408,positive,@USAirways thanks! It's hectic for everyone but their actions don't represent the company well IMO
567880416201293824,negative,@USAirways @husainhaqqani Mr. Husain u shld protest as well when one of ur party member Rehman Malik delayed a PIA flight for hours..???
567878696356433920,negative,@USAirways NOT GOOD. been on hold for 1hour (2x/day) since sun. to book 1-way flt dividend miles. agents send me to on hold hell. #furious
567875699056467968,negative,@USAirways I'm sure you don't but question still remains why we only found out at 8.20 that crew won't come before 9.50 for 8.10 flt. Tks.
567875552377450497,negative,@USAirways not too impressed with your airlines but I would feel a lot better flying with if you upgraded me up to first class tomorrow
567874275388043264,positive,@USAirways  glad to be home and that your great people got me home safely. Sad for others who didn't get back bc of scheduling problems.
567874261085454338,negative,"@USAirways how about an update? 2hrs delayed, this obviously isnt up 2 date, havent boarded http://t.co/L7lWjaZiOA"
567872406628356096,negative,@USAirways @noltnancy What will be is a what may be...what is...sucks. #fail
567871168214106113,negative,"@USAirways Your whole handling of this was a joke.Boston Logan had one little old lady,ONE handling all the customers http://t.co/DH2rfUIJYP"
567867498126770176,positive,@USAirways Will do. I appreciate the response.
567867090729861120,neutral,@USAirways @erickofiejones how long are billing cycles
567866540424560640,negative,@USAirways on hold for 1:23. All because they won't let me use a companion voucher online http://t.co/DPhQRgkdoA
567866162865971201,negative,@USAirways and no one has been at all helpful. I will never fly this airline again. #NeverAgain #spreadtheword
567865703765798912,negative,"@USAirways No, they won't because after 5 hours of holding I had to give up because I couldn't borrow the phone any longer. 5 hours..."
567865044580638720,negative,@USAirways I've been sitting in the Charlotte airport for 4 hours. Waited for crew and now maintenance.  #NeverAgain
567864523585118208,negative,"@USAirways delayed my flight 3 times before Cancelled Flighting it, had angry and rude workers, and are now providing no helpful service at all"
567864395264573441,negative,@USAirways My daughter is stranded in charlotte because US Airways Cancelled Flightled her flight tonight.  Completely dissatisfied with @USAirways
567862814578061312,positive,@usairways Thanks to Kevin and team at F38ish at PHL for some great service recovery tonight. Appreciate it.
567861901603901440,negative,@USAirways Commitment to excellence is 2b praised. Can get you to the wrong city 2 days Late Flight or the right one 3 days Late Flight. #customerservice
567860775752208385,negative,"@USAirways car services to and from the hotel, food, hotel cost bc of Cancelled Flightlations fall on the customer with last minute notifications"
567860351569649664,negative,@USAirways I'm amazed at the lack of communication with the passengers.
567860313883693056,negative,"@USAirways when I told csr I would close acct, he couldn't care less"
567860175740092416,negative,"@USAirways beware,  Barklays bank has terrible cust service. Will not assist, only know to go by badly written book(in English)."
567860107960324096,negative,@USAirways they call weather an act of God and refuse to help. I have my wife and 3 kids and they have no sympathy.
567859888480772096,negative,@USAirways bad weather shouldn't mean bad service
567859714169708544,negative,@USAirways stuck in Charlotte being treated like a nobody by staff.
567859601900740609,negative,"@USAirways flights keep getting delayed and Cancelled Flighted with no information, worst customer service ever."
567859008230563840,negative,"@USAirways what does ""your reservation is 'out of sync.'"" mean? On hold w customer service 12 min and want an idea what is up"
567858957546561536,negative,@USAirways sits on a throne of lies
567857402340450305,negative,"@USAirways where's my bag?  You called at noon promising it today, would like an update like your website promises.  I need that bag!"
567857221159297024,negative,@USAirways flt 470 Tampa to CLT is very Late Flight gonna miss conn to BOS what can you do?
567856486950576128,negative,"@USAirways I'm on the flight, finally in the air. Not enough food to feed customers. No movie or entertainment on a 5 hr flight."
567855788699607040,neutral,@USAirways I just hope that pilot had a good day off
567854566122864640,positive,@USAirways thanks for your help! I left a message for DCA lost and found. Fingers crossed we find it!
567851387641597952,negative,@USAirways is the worst airline I’ve ever flown on. You guys have treated me like garbage today.
567851275599110144,negative,@USAirways Only water on flight 763 to DCA? This is the first time I've ever seen this happen. #ExecutivePlatinumMeansNothing #IWantCoffee
567850746319753217,neutral,"@USAirways Eh, it happens. I think I'll survive. 😉 Thanks!"
567850465406394368,negative,@USAirways I have a voucher from a past trip that was delayed. I thought I had to talk to someone on the phone to use it. Is that not true?
567849500536152064,negative,"@USAirways I did, but it won't help.. Can't believe you wouldn't take full fare for first class and gave away to Platinum Member.. Profits?"
567849102731526144,negative,@USAirways 1 1/2 hours on hold to customer service without anyone answering is more than ridiculous!
567848843372601346,neutral,"@USAirways - I'm in the Cust Svc line.  Your Charlotte, NC agents better be in their A game."
567848107456749569,neutral,@USAirways and if the flight is full?
567847966989508608,negative,@USAirways been delayed three times now finally boarded. Been waiting 20 minutes. Now being told the plan has to be completely powered down.
567847737061941249,negative,@USAirways 4 hours... 4 hours... FOUR HOURS.  It's like this is a joke to you.
567847344307347456,negative,thanks to @USAirways my trip is all screwed up. Ive had to move meetings and a dinner and im STILL not out of nyc yet
567847120990048256,negative,@USAirways i dont need to check status of my flight because i was ON the plane and you had a door malfunction. Get it together!!
567846359631564800,negative,@USAirways freaking out about the fact you are fixing the engine from Charlotte to Orlando. #longday
567843415716732928,negative,@USAirways I was told there is no record of my refund.  Can someone please help me. This has been a long day
567842647739654144,negative,@USAirways I tried speaking to multiple people at your reservations desk after 30 min on hold. #waivethefee #poorcustomerservice #Neptune
567842466851905536,negative,@USAirways Being put back on hold for what has now been an HOUR is completely unacceptable.
567842439911858176,negative,@USAirways Stop reposting same autoresponse  That was return flight home #imateacher. Couldnt get to RSW  #neptune#waivethefee #notmyfault
567842370533867520,negative,@USAirways contd.. They put her on 7 pm flite tonite. I think she's on now. Worst customer service ever! U need to fix it.
567842366473834498,positive,@USAirways  thank you! Glad to be heading home! Great people at your call center!
567841818357964800,positive,"@USAirways thx 4 replying. After trying 2 get thru many times, &amp; v-mail or people hanging up on, us we talked 2 tech...cont'd"
567840815331991552,negative,@USAirways My Flight Booking Problems C68LD9 just times out when I select it under Manage My Flight Booking Problems for months now. I have emailed but no response. Help?
567840122454052864,positive,@USAirways HA!  You're fun.
567840103122509825,negative,@USAirways UR service is so shitty. Pilot never showed up so we waited hours because another pilot was supposed to come but didn't #Cancelled Flighted
567834881939546113,neutral,@USAirways how long is that flight? http://t.co/bCwckWtnlE
567834021293596672,positive,@USAirways flying high thanks!
567832862130577408,negative,@USAirways ticket couldnt be used bc unable to get to departing dest (RSW) bc of blizzard in BOS. Told only way to use credit is $200 fine
567832821013848064,negative,@USAirways if I cant get through to reservations how can they take a look? 2+ hour hold times are not reasonable in any industry!
567832250110337024,negative,"@USAirways 3+ hours on hold... oh, wait, for less than 5 minutes a useless CSR talked to me and put me back on hold for the last 30 minutes."
567832153670705152,positive,@USAirways Thanks. It would be better from the gate agent at C14 in Charlotte boarding flight 1791.
567831160978677760,negative,@USAirways flt 5302 CLT to DAY supposed to depart 5:51; the 6:20...still no crew. #schedule/contact the pilot!
567830991491997696,negative,"@USAirways so i ask for ice and the attendant snaps ""i dont have ice on this cart"" not 5 min Late Flightr 2 cups of ice to the people 2 rows ahead."
567829906861793280,positive,@USAirways thanks
567823045215313920,negative,@USAirways I've been waiting for the callback for EIGHT HOURS. HOW MUCH LONGER?!
567822717665198080,negative,@USAirways 2 and a half hours on hold... Hope it feels good to be a steaming pile of shit.  @AmericanAir paid far too much for you.
567822117237170178,negative,"@USAirways  redeemed themselves!  Flight out at 7:44!!! Had to call and negotiate,  but thank the Lord I'm heading home!!!!!"
567822098950791168,negative,@USAirways Total BS... I offered to pay for a full First Class airfare ..Told Sold out.. 3 seats and they gave the seats to others... #crap
567821288820203520,negative,@USAirways I been on hold with U for 40mins wasting my time and $ &amp; I don't appreciate it #WheresTheCustomerServiceAt http://t.co/phI2IfNjIT
567820647465803776,negative,@USAirways It was US 893. The gate was open after about 50 mins waiting. What a great way to finish an 18 hour delayed arrival!!
567820135265759232,negative,@USAirways strikes again. @emilylyonss  I strongly suggest you live tweet your ordeal. Their media team appreciates the updates 😎
567819711950635009,negative,@USAirways flight 4524  first a 2 hour wait for a deadhead crew  then deadhead crew takes overhead bin space paying customers annoyed
567819606904295424,positive,"@USAirways with the weather mess in the South, I missed my connection in CLT. Impressed though with the Cust Serv phone reps today."
567818961716387840,negative,"@USAirways And really, it's a middle initial versus middle name. All else the same. Not spending my time on your computer issues."
567818690096541696,negative,"@USAirways very disappointed I wasn't ""allowed"" to change seats after checking in early online for a flight tomorrow morning."
567818509650124800,negative,@USAirways They're all reservations numbers and none are in Hungary. And my phone not working here. You make it too difficult.
567816651900583936,negative,@USAirways 8 weeks to refund this ticket - 0372389047497?!? - totally unacceptable.  Fix this or I'll put it on blast on social media and TV
567813042576199680,negative,@USAirways yes I can pay out of pocket that us not helping me for loosing my first class ticket to coach.   I want resolution or a comp
567812687893262336,positive,"@USAirways Frustrating days!No flights home, changed airlines. Thank you PHL USAirway employees &amp; @united for help getting me back to IAH."
567812370690605056,neutral,@USAirways @satesq theres only one flt PHL-CRW per day.
567812369902133248,negative,@USAirways @AmericanAir Your staff members are looking at me like I have two heads. Check your own websites!!! http://t.co/8Hh0c63TIe
567811918711504896,neutral,"@USAirways I will be traveling from LAX to CLT to HTS, I have been rebooked for tomorrow due to the travel advisory."
567811573265260544,negative,@USAirways This flight was for my brother. He has been rebooked and I was able to give my info over the phone to get him a pass to the Club.
567810259675537408,positive,@USAirways Flight # 604. Thanks.
567809403668430849,negative,@USAirways flight 4524 delayed for 2 hours for a deadhead crew.  Lets make 150 paying customers wait ...that is great service #USAirways
567808893464899584,negative,@USAirways if ur going 2 charge $20 for wi-fi make sure it works. #Brutal #DialUp b a 100 by the time things load. #TheEnd #GoodDay
567808843373105152,negative,@USAirways is anyone working today?? Anyone want to pick up a phone?
567808567580041216,negative,@USAirways I've been on hold for over 90 minutes... There's a lack of quality service here.  Nobody cares that I hate your shitty airline.
567807786748284928,negative,"@USAirways stranded @Ernie_Vigil Phoenix w/ broken foot.  Both my flights f'd, Sunday for ""sickcrew"".  Cancelled Flighted my mechanics flight today."
567805465854488579,positive,"@USAirways YOU ARE THE BEST AIRWAYS!!!!!!!!!! FOLLOW ME BACK, PLEASE 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏😢😢😢😢😢😢😢😢🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏"
567805039583199235,negative,@USAirways It's the rude and arrogant gate personnel. Uncalled for. Unprofessional. #theworst
567804923782627330,negative,"@USAirways wont waive fees for flight Cancelled Flightlation due to #neptune To use credit, $200 fee. Couldnt reach destination @BostonBBB #notmyfault"
567804700951855104,positive,@USAirways Thank you. And thanks for being so accommodating.
